Time,X,Y,P
20579,0.937,0.841,0.003
20602,0.937,0.842,0.222
20602,0.937,0.842,0.222
20618,0.937,0.844,0.335
20641,0.936,0.842,0.62
20661,0.935,0.833,0.847
20681,0.933,0.816,1
20702,0.933,0.801,1
20722,0.933,0.779,1
20744,0.934,0.761,1
20764,0.938,0.751,1
20786,0.946,0.744,1
20806,0.953,0.742,1
20829,0.959,0.746,0.446
20846,0.961,0.751,0.019
20847,NaN,NaN,NaN
20983,0.928,0.796,0.067
21000,0.925,0.795,0.567
21000,0.925,0.795,0.567
21018,0.925,0.796,0.743
21036,0.928,0.799,0.997
21057,0.937,0.8,1
21076,0.946,0.801,1
21100,0.955,0.802,1
21118,0.956,0.802,0.942
21136,0.954,0.802,0.017
21138,NaN,NaN,NaN
