Time,X,Y,P
7572,0.337,0.295,0.001
7573,0.337,0.296,0.052
7573,0.337,0.296,0.052
7588,0.337,0.302,0.204
7605,0.336,0.307,0.313
7622,0.336,0.304,0.364
7643,0.338,0.289,0.396
7655,0.34,0.279,0.401
7672,0.343,0.266,0.405
7673,0.344,0.264,0.407
7689,0.347,0.258,0.423
7709,0.351,0.26,0.44
7724,0.354,0.273,0.456
7739,0.356,0.287,0.464
7755,0.358,0.298,0.485
7773,0.36,0.302,0.544
7790,0.36,0.293,0.601
7839,0.367,0.265,0.667
7855,0.371,0.269,0.687
7873,0.376,0.286,0.708
7890,0.378,0.309,0.716
7905,0.378,0.328,0.72
7922,0.375,0.349,0.726
7938,0.372,0.36,0.667
7957,0.371,0.36,0.386
7967,0.372,0.359,0.005
7968,NaN,NaN,NaN
