Time,X,Y,P
6780,0.352,0.74,0.028
6786,0.352,0.741,0.083
6786,0.352,0.741,0.083
6802,0.351,0.742,0.274
6820,0.351,0.738,0.374
6838,0.35,0.728,0.464
6852,0.349,0.707,0.61
6870,0.349,0.681,0.696
6887,0.348,0.662,0.737
6904,0.347,0.648,0.763
6920,0.347,0.641,0.778
6936,0.347,0.642,0.796
6954,0.348,0.652,0.802
6969,0.35,0.671,0.804
6987,0.353,0.702,0.806
7004,0.358,0.734,0.853
7020,0.363,0.755,0.888
7036,0.368,0.768,0.909
7054,0.373,0.769,0.925
7071,0.376,0.762,0.95
7088,0.376,0.747,0.995
7103,0.375,0.732,1
7120,0.372,0.718,1
7137,0.367,0.706,0.968
7153,0.364,0.704,0.618
7170,0.362,0.708,0.038
7173,NaN,NaN,NaN
