Time,X,Y,P
11006,0.058,0.362,0.005
11014,0.057,0.362,0.026
11014,0.057,0.362,0.026
11035,0.057,0.362,0.12
11082,0.057,0.361,0.194
11098,0.058,0.358,0.261
11115,0.058,0.351,0.337
11132,0.059,0.34,0.392
11148,0.06,0.331,0.44
11166,0.061,0.321,0.481
11180,0.062,0.314,0.524
11198,0.063,0.309,0.548
11215,0.063,0.307,0.565
11235,0.063,0.308,0.608
11248,0.063,0.309,0.61
11264,0.063,0.315,0.612
11280,0.064,0.321,0.612
11298,0.066,0.328,0.612
11315,0.068,0.332,0.608
11332,0.072,0.332,0.606
11348,0.075,0.328,0.606
11364,0.076,0.322,0.608
11382,0.078,0.314,0.622
11398,0.078,0.308,0.638
11415,0.078,0.302,0.644
11431,0.078,0.298,0.485
11447,0.08,0.296,0.056
11450,NaN,NaN,NaN
