Time,X,Y,P
7880,0.631,0.732,0.056
7893,0.631,0.731,0.247
7893,0.631,0.731,0.247
7910,0.63,0.727,0.427
7927,0.629,0.719,0.534
7944,0.629,0.712,0.599
7945,0.629,0.709,0.61
7961,0.629,0.702,0.663
7978,0.629,0.696,0.706
7994,0.629,0.694,0.743
8019,0.629,0.695,0.86
8027,0.629,0.696,0.87
8043,0.629,0.702,0.892
8060,0.63,0.709,0.905
8077,0.632,0.72,0.927
8095,0.633,0.728,0.95
8110,0.636,0.736,0.96
8126,0.639,0.744,0.956
8144,0.644,0.746,0.78
8160,0.647,0.747,0.257
8171,0.648,0.747,0.04
8172,NaN,NaN,NaN
