Time,X,Y,P
9046,0.044,0.347,0.032
9047,0.044,0.348,0.069
9047,0.044,0.348,0.069
9062,0.044,0.351,0.167
9078,0.043,0.352,0.196
9099,0.043,0.353,0.224
9124,0.043,0.352,0.382
9140,0.043,0.351,0.454
9162,0.044,0.339,0.595
9183,0.045,0.322,0.651
9184,0.046,0.32,0.661
9203,0.049,0.301,0.772
9226,0.053,0.289,0.854
9249,0.056,0.285,0.89
9267,0.06,0.287,0.901
9288,0.063,0.294,0.899
9310,0.066,0.312,0.862
9331,0.067,0.329,0.829
9352,0.066,0.342,0.819
9370,0.066,0.348,0.825
9393,0.066,0.348,0.845
9412,0.067,0.339,0.948
9434,0.071,0.322,1
9457,0.074,0.301,1
9477,0.077,0.291,0.972
9498,0.079,0.287,0.563
9513,0.079,0.287,0.202
9514,NaN,NaN,NaN
