Time,X,Y,P
7871,0.485,0.779,0.017
7900,0.485,0.781,0.38
7900,0.485,0.781,0.38
7918,0.486,0.784,0.534
7933,0.486,0.786,0.587
7951,0.486,0.789,0.612
7967,0.486,0.793,0.626
7984,0.486,0.795,0.628
8000,0.484,0.796,0.63
8017,0.483,0.796,0.638
8034,0.481,0.794,0.696
8051,0.479,0.792,0.79
8067,0.479,0.788,0.888
8085,0.479,0.784,0.968
8100,0.48,0.778,1
8116,0.481,0.774,1
8135,0.483,0.773,1
8150,0.484,0.775,1
8167,0.485,0.779,0.995
8184,0.485,0.782,0.987
8200,0.485,0.784,1
8217,0.484,0.782,1
8233,0.483,0.776,1
8251,0.483,0.769,1
8267,0.482,0.756,1
8283,0.482,0.745,1
8300,0.483,0.734,1
8317,0.486,0.729,1
8333,0.489,0.731,1
8351,0.493,0.739,1
8367,0.495,0.748,1
8384,0.495,0.756,0.481
8401,0.494,0.756,0.034
8403,NaN,NaN,NaN
