Time,X,Y,P
8446,0.931,0.859,0.114
8461,0.932,0.862,0.528
8461,0.932,0.862,0.528
8479,0.931,0.864,0.708
8499,0.927,0.858,0.864
8511,0.923,0.844,0.948
8528,0.918,0.825,0.993
8545,0.916,0.8,1
8563,0.915,0.776,1
8583,0.915,0.754,1
8595,0.917,0.741,1
8612,0.922,0.725,1
8628,0.926,0.713,1
8645,0.935,0.704,1
8663,0.944,0.698,0.921
8679,0.952,0.696,0.44
8695,0.958,0.699,0.019
8698,NaN,NaN,NaN
8806,0.911,0.752,0.155
8810,0.911,0.752,0.325
8811,0.911,0.752,0.325
8833,0.908,0.753,0.733
8844,0.908,0.754,0.95
8862,0.914,0.754,0.995
8879,0.923,0.752,0.921
8880,0.925,0.751,0.864
8895,0.936,0.747,0.315
8909,0.945,0.742,0.019
8910,NaN,NaN,NaN
