Time,X,Y,P
19341,0.764,0.991,0.024
19344,0.764,0.993,0.073
19344,0.764,0.993,0.073
19347,0.764,0.995,0.153
19359,0.763,1.002,0.245
19375,0.761,1.013,0.304
19376,0.759,1.015,0.308
19391,0.757,1.025,0.321
19409,0.752,1.038,0.331
19425,0.747,1.047,0.356
19442,0.743,1.052,0.466
19459,0.74,1.051,0.618
19476,0.737,1.045,0.778
19490,0.735,1.029,0.897
19510,0.733,1.004,0.948
19526,0.732,0.969,0.987
19539,0.732,0.945,1
19557,0.732,0.913,1
19574,0.732,0.879,1
19590,0.731,0.848,1
19608,0.731,0.824,1
19623,0.731,0.808,1
19641,0.731,0.795,1
19657,0.73,0.786,1
19675,0.73,0.782,0.888
19695,0.73,0.786,0.116
19701,0.73,0.788,0.003
19702,NaN,NaN,NaN
20438,0.752,0.894,0.005
20443,0.752,0.895,0.048
20444,0.752,0.895,0.048
20460,0.751,0.896,0.19
20475,0.751,0.898,0.228
20493,0.749,0.899,0.444
20510,0.747,0.899,0.69
20526,0.742,0.899,0.94
20530,0.739,0.899,1
20545,0.732,0.899,1
20556,0.727,0.899,1
20573,0.717,0.898,1
20589,0.706,0.896,1
20608,0.696,0.899,1
20623,0.689,0.902,1
20640,0.683,0.906,1
20657,0.678,0.911,1
20674,0.677,0.914,0.78
20692,0.678,0.915,0.353
20707,0.681,0.913,0.046
20709,NaN,NaN,NaN
