Time,X,Y,P
10543,0.478,0.345,0.021
10558,0.477,0.347,0.296
10558,0.477,0.347,0.296
10582,0.476,0.349,0.606
10599,0.475,0.348,0.819
10625,0.48,0.34,0.962
10641,0.486,0.328,1
10644,0.488,0.326,1
10665,0.496,0.312,1
10684,0.502,0.302,1
10706,0.505,0.296,0.442
10724,0.505,0.298,0.026
10725,NaN,NaN,NaN
10783,0.499,0.339,0.042
10788,0.498,0.345,0.155
10788,0.498,0.345,0.155
10810,0.496,0.355,0.399
10828,0.494,0.355,0.601
10828,0.493,0.355,0.632
10851,0.489,0.341,0.784
10873,0.485,0.319,0.849
10893,0.481,0.296,0.587
10913,0.479,0.286,0.021
10915,NaN,NaN,NaN
