Time,X,Y,P
10219,0.758,0.704,0.009
10244,0.757,0.704,0.21
10244,0.757,0.704,0.21
10266,0.758,0.704,0.296
10272,0.757,0.704,0.308
10288,0.758,0.705,0.358
10306,0.758,0.706,0.415
10322,0.76,0.708,0.487
10338,0.762,0.711,0.534
10357,0.765,0.714,0.591
10360,0.766,0.715,0.599
10373,0.768,0.72,0.628
10388,0.774,0.728,0.655
10405,0.779,0.738,0.669
10422,0.784,0.746,0.673
10437,0.791,0.756,0.681
10456,0.797,0.766,0.683
10473,0.802,0.773,0.681
10490,0.806,0.78,0.681
10505,0.808,0.782,0.685
10521,0.809,0.785,0.694
10538,0.809,0.785,0.704
10558,0.808,0.784,0.702
10574,0.805,0.781,0.702
10590,0.802,0.778,0.704
10605,0.798,0.773,0.704
10621,0.794,0.767,0.702
10640,0.791,0.761,0.702
10660,0.789,0.756,0.704
10672,0.789,0.753,0.706
10688,0.789,0.751,0.706
10706,0.79,0.747,0.71
10726,0.792,0.744,0.716
10738,0.793,0.739,0.724
10755,0.794,0.732,0.735
10772,0.793,0.724,0.757
10790,0.792,0.715,0.788
10810,0.789,0.708,0.831
10822,0.787,0.705,0.862
10838,0.782,0.7,0.892
10856,0.776,0.696,0.897
10871,0.77,0.695,0.896
10888,0.765,0.698,0.897
10905,0.761,0.704,0.897
10922,0.76,0.714,0.89
10938,0.761,0.724,0.884
10955,0.764,0.734,0.874
10973,0.767,0.74,0.868
10990,0.771,0.74,0.864
11005,0.774,0.736,0.843
11021,0.775,0.728,0.595
11040,0.774,0.72,0.062
11044,0.774,0.719,0.015
11045,NaN,NaN,NaN
