Time,X,Y,P
10272,0.208,0.359,0.001
10279,0.208,0.358,0.228
10279,0.208,0.358,0.228
10289,0.207,0.358,0.349
10308,0.207,0.356,0.431
10323,0.206,0.354,0.485
10339,0.205,0.347,0.538
10355,0.205,0.341,0.599
10356,0.205,0.34,0.616
10374,0.205,0.327,0.765
10390,0.206,0.313,0.884
10407,0.207,0.291,0.968
10423,0.209,0.269,1
10439,0.211,0.251,1
10455,0.214,0.239,1
10472,0.217,0.238,1
10488,0.221,0.249,1
10509,0.226,0.274,1
10526,0.23,0.305,1
10539,0.233,0.322,1
10555,0.237,0.342,0.927
10575,0.24,0.353,0.435
10589,0.241,0.356,0.069
10590,NaN,NaN,NaN
