Time,X,Y,P
8048,0.621,0.798,0.007
8069,0.622,0.798,0.056
8069,0.622,0.798,0.056
8085,0.622,0.796,0.202
8107,0.623,0.798,0.394
8127,0.623,0.801,0.487
8149,0.625,0.808,0.54
8169,0.626,0.818,0.565
8170,0.627,0.819,0.571
8189,0.627,0.827,0.646
8211,0.628,0.832,0.731
8235,0.628,0.829,0.856
8253,0.63,0.822,0.886
8275,0.635,0.814,0.886
8295,0.641,0.812,0.894
8315,0.647,0.812,0.894
8336,0.652,0.813,0.894
8357,0.653,0.808,0.97
8377,0.651,0.798,1
8402,0.649,0.786,1
8421,0.651,0.781,1
8441,0.656,0.784,0.464
8458,0.661,0.788,0.021
8459,NaN,NaN,NaN
