Time,X,Y,P
13125,0.046,0.336,0.011
13135,0.046,0.338,0.087
13135,0.046,0.338,0.087
13155,0.045,0.338,0.183
13170,0.045,0.336,0.204
13186,0.045,0.333,0.245
13201,0.045,0.328,0.288
13218,0.047,0.318,0.351
13222,0.048,0.313,0.368
13234,0.049,0.304,0.388
13255,0.052,0.289,0.417
13268,0.054,0.279,0.437
13286,0.056,0.274,0.446
13301,0.059,0.274,0.452
13319,0.062,0.279,0.45
13335,0.065,0.289,0.448
13353,0.067,0.304,0.437
13367,0.067,0.314,0.431
13386,0.068,0.329,0.431
13401,0.069,0.336,0.437
13419,0.069,0.338,0.493
13437,0.07,0.333,0.55
13451,0.071,0.322,0.591
13470,0.073,0.304,0.636
13485,0.074,0.291,0.667
13504,0.074,0.278,0.679
13516,0.075,0.271,0.665
13536,0.075,0.265,0.415
13549,0.075,0.264,0.077
13551,NaN,NaN,NaN
