Time,X,Y,P
12501,0.193,0.351,0.028
12501,0.193,0.352,0.063
12502,0.193,0.352,0.063
12506,0.193,0.353,0.099
12521,0.192,0.355,0.208
12538,0.192,0.359,0.384
12555,0.192,0.361,0.534
12572,0.193,0.358,0.755
12588,0.194,0.348,0.892
12605,0.197,0.329,0.993
12623,0.201,0.307,1
12638,0.203,0.292,1
12656,0.204,0.279,1
12673,0.205,0.274,1
12690,0.206,0.274,1
12705,0.206,0.279,1
12722,0.208,0.292,1
12739,0.209,0.307,1
12754,0.211,0.325,1
12773,0.213,0.345,1
12788,0.215,0.358,1
12804,0.215,0.365,1
12822,0.216,0.372,0.409
12840,0.216,0.376,0.009
12841,NaN,NaN,NaN
