Time,X,Y,P
10446,0.632,0.804,0.003
10450,0.632,0.804,0.058
10450,0.632,0.804,0.058
10467,0.632,0.801,0.196
10484,0.631,0.795,0.267
10499,0.631,0.787,0.288
10515,0.632,0.78,0.312
10534,0.634,0.773,0.362
10549,0.635,0.768,0.429
10565,0.636,0.766,0.483
10583,0.636,0.766,0.571
10599,0.636,0.768,0.673
10616,0.635,0.772,0.696
10633,0.634,0.778,0.708
10649,0.633,0.787,0.716
10666,0.634,0.796,0.726
10683,0.636,0.805,0.735
10700,0.638,0.808,0.739
10716,0.643,0.808,0.739
10732,0.647,0.807,0.741
10750,0.651,0.804,0.741
10767,0.653,0.802,0.741
10782,0.653,0.801,0.739
10811,0.653,0.802,0.042
10816,NaN,NaN,NaN
