Time,X,Y,P
1447,0.036,0.838,0.046
1466,0.035,0.839,0.259
1466,0.035,0.839,0.259
1483,0.035,0.84,0.435
1500,0.035,0.839,0.571
1517,0.035,0.834,0.718
1533,0.036,0.825,0.817
1549,0.037,0.809,0.907
1566,0.038,0.793,0.966
1584,0.039,0.772,1
1600,0.04,0.755,1
1616,0.04,0.74,1
1633,0.04,0.729,1
1650,0.04,0.726,1
1666,0.041,0.729,1
1682,0.041,0.74,1
1700,0.042,0.761,1
1717,0.043,0.788,0.956
1732,0.045,0.805,0.925
1749,0.047,0.813,0.915
1766,0.05,0.812,0.931
1784,0.053,0.8,1
1801,0.056,0.785,1
1816,0.058,0.762,1
1833,0.059,0.744,1
1850,0.059,0.727,1
1867,0.059,0.715,0.896
1884,0.061,0.711,0.313
1898,0.063,0.712,0.017
1900,NaN,NaN,NaN
