Time,X,Y,P
4242,0.625,0.82,0.054
4249,0.624,0.82,0.245
4249,0.624,0.82,0.245
4271,0.624,0.822,0.728
4282,0.624,0.824,0.772
4302,0.626,0.824,1
4318,0.631,0.818,1
4337,0.637,0.806,1
4338,0.638,0.804,1
4349,0.641,0.796,1
4366,0.644,0.784,1
4383,0.644,0.772,1
4400,0.641,0.764,1
4417,0.639,0.762,1
4435,0.64,0.766,1
4451,0.643,0.776,1
4467,0.651,0.792,1
4487,0.661,0.811,1
4499,0.668,0.821,1
4516,0.676,0.831,1
4532,0.679,0.834,1
4553,0.679,0.833,1
4565,0.678,0.832,0.778
4585,0.677,0.829,0.12
4594,NaN,NaN,NaN
