Time,X,Y,P
17395,0.499,0.345,0.017
17412,0.499,0.344,0.21
17412,0.499,0.344,0.21
17419,0.498,0.341,0.259
17436,0.498,0.335,0.31
17452,0.498,0.32,0.366
17469,0.499,0.301,0.415
17487,0.501,0.285,0.464
17504,0.501,0.275,0.485
17519,0.501,0.266,0.489
17538,0.501,0.26,0.423
17554,0.501,0.259,0.284
17561,NaN,NaN,NaN
17674,0.508,0.328,0.032
17686,0.511,0.331,0.263
17686,0.511,0.331,0.263
17702,0.512,0.331,0.335
17719,0.513,0.326,0.399
17737,0.512,0.316,0.409
17754,0.509,0.305,0.417
17774,0.506,0.298,0.46
17786,0.504,0.294,0.499
17803,0.502,0.293,0.542
17819,0.501,0.293,0.575
17840,0.503,0.292,0.593
17852,0.506,0.292,0.599
17870,0.513,0.288,0.603
17885,0.518,0.286,0.603
17907,0.525,0.285,0.601
17921,0.528,0.282,0.575
17937,0.53,0.281,0.36
17951,NaN,NaN,NaN
