Time,X,Y,P
1936,0.074,0.832,0.103
1954,0.076,0.831,0.513
1954,0.076,0.831,0.513
1972,0.076,0.831,0.663
1988,0.076,0.833,0.866
2004,0.076,0.836,0.991
2023,0.075,0.846,1
2038,0.072,0.855,1
2054,0.066,0.858,1
2072,0.057,0.847,1
2088,0.05,0.825,1
2106,0.043,0.788,1
2121,0.041,0.76,1
2139,0.042,0.738,1
2155,0.046,0.732,1
2171,0.052,0.738,1
2187,0.06,0.756,1
2204,0.069,0.782,1
2221,0.074,0.805,1
2237,0.077,0.826,1
2254,0.078,0.833,1
2271,0.076,0.825,1
2288,0.076,0.801,1
2305,0.078,0.771,1
2322,0.083,0.752,1
2337,0.093,0.742,1
2354,0.108,0.745,1
2372,0.123,0.758,0.374
2387,0.131,0.768,0.038
2388,NaN,NaN,NaN
