Time,X,Y,P
14135,0.637,0.365,0.026
14158,0.637,0.367,0.22
14158,0.637,0.367,0.22
14173,0.636,0.366,0.397
14189,0.635,0.36,0.642
14207,0.633,0.346,1
14224,0.632,0.331,1
14241,0.632,0.312,1
14257,0.636,0.301,1
14274,0.64,0.299,1
14290,0.645,0.302,0.71
14307,0.649,0.311,0.097
14315,0.649,0.314,0.001
14316,NaN,NaN,NaN
14397,0.652,0.354,0.028
14406,0.652,0.358,0.192
14406,0.652,0.358,0.192
14423,0.652,0.362,0.47
14440,0.652,0.364,0.56
14456,0.652,0.364,0.817
14474,0.652,0.354,1
14491,0.652,0.338,1
14507,0.653,0.314,1
14523,0.653,0.284,1
14540,0.651,0.251,1
14557,0.649,0.232,1
14573,0.647,0.218,1
14589,0.645,0.213,1
14607,0.644,0.216,0.886
14624,0.643,0.222,0.214
14633,0.643,0.227,0.021
14634,NaN,NaN,NaN
