Time,X,Y,P
92451,0.534,0.3,0.009
92466,0.533,0.304,0.159
92466,0.533,0.304,0.159
92481,0.533,0.305,0.218
92499,0.533,0.306,0.261
92514,0.533,0.302,0.458
92535,0.533,0.291,0.595
92552,0.533,0.273,0.646
92564,0.532,0.259,0.655
92584,0.531,0.241,0.649
92607,0.531,0.226,0.462
92618,0.531,0.222,0.21
92631,NaN,NaN,NaN
92732,0.543,0.273,0.011
92735,0.544,0.273,0.108
92735,0.544,0.273,0.108
92750,0.545,0.275,0.212
92766,0.545,0.276,0.251
92799,0.544,0.273,0.478
92828,0.54,0.264,0.573
92850,0.538,0.258,0.603
92866,0.536,0.252,0.624
92882,0.535,0.248,0.634
92922,0.538,0.244,0.659
92934,0.541,0.241,0.667
92974,0.55,0.232,0.685
92982,0.553,0.229,0.681
92998,0.556,0.225,0.579
93015,0.559,0.221,0.134
93025,0.56,0.22,0.071
93026,NaN,NaN,NaN
