Time,X,Y,P
71834,0.207,0.356,0.007
71853,0.207,0.361,0.239
71853,0.207,0.361,0.239
71873,0.207,0.362,0.278
71886,0.207,0.36,0.435
71903,0.207,0.351,0.521
71920,0.207,0.338,0.587
71923,0.207,0.335,0.595
71937,0.207,0.324,0.63
71956,0.208,0.312,0.649
71972,0.208,0.305,0.64
71987,0.209,0.3,0.499
72009,0.211,0.302,0.015
72010,NaN,NaN,NaN
72172,0.203,0.381,0.06
72185,0.203,0.382,0.298
72185,0.203,0.382,0.298
72207,0.204,0.387,0.54
72219,0.205,0.391,0.573
72235,0.209,0.394,0.524
72253,0.213,0.395,0.2
72264,0.215,0.395,0.015
72265,NaN,NaN,NaN
