Time,X,Y,P
28902,0.765,0.358,0.089
28918,0.767,0.36,0.575
28918,0.767,0.36,0.575
28934,0.773,0.364,0.929
28949,0.78,0.369,1
28967,0.791,0.373,1
28984,0.799,0.373,1
28999,0.801,0.367,1
29016,0.795,0.351,1
29034,0.783,0.326,1
29049,0.771,0.304,1
29067,0.762,0.282,1
29084,0.763,0.272,1
29101,0.771,0.268,1
29116,0.782,0.271,1
29134,0.789,0.274,1
29151,0.795,0.28,0.765
29166,0.796,0.286,0.552
29183,0.797,0.296,0.21
29192,0.796,0.302,0.017
29193,NaN,NaN,NaN
29257,0.77,0.333,0.169
29267,0.766,0.332,0.704
29267,0.766,0.332,0.704
29283,0.762,0.331,1
29300,0.765,0.331,1
29318,0.775,0.333,1
29333,0.79,0.335,0.903
29350,0.808,0.339,0.116
29358,0.814,0.34,0.007
29360,NaN,NaN,NaN
