Time,X,Y,P
11447,0.044,0.26,0.007
11451,0.044,0.261,0.026
11451,0.044,0.261,0.026
11467,0.045,0.267,0.112
11483,0.045,0.272,0.204
11501,0.046,0.276,0.366
11516,0.047,0.28,0.505
11533,0.047,0.282,0.663
11550,0.048,0.281,0.854
11567,0.049,0.278,0.962
11582,0.051,0.271,1
11603,0.053,0.256,1
11619,0.055,0.247,1
11635,0.057,0.239,1
11651,0.06,0.235,1
11667,0.063,0.235,1
11684,0.065,0.241,1
11701,0.067,0.252,1
11717,0.068,0.262,1
11733,0.069,0.273,1
11750,0.068,0.285,1
11767,0.067,0.293,0.397
11781,0.066,0.296,0.046
11782,NaN,NaN,NaN
