Time,X,Y,P
44220,0.366,0.847,0.024
44233,0.366,0.848,0.058
44234,0.366,0.848,0.058
44251,0.366,0.851,0.218
44269,0.366,0.853,0.315
44285,0.365,0.853,0.372
44301,0.363,0.853,0.417
44317,0.36,0.852,0.444
44337,0.356,0.847,0.466
44338,0.355,0.846,0.472
44353,0.352,0.84,0.483
44367,0.349,0.834,0.489
44383,0.345,0.824,0.499
44400,0.343,0.815,0.507
44417,0.343,0.806,0.509
44434,0.345,0.801,0.519
44453,0.349,0.799,0.534
44470,0.355,0.799,0.544
44484,0.358,0.799,0.544
44501,0.363,0.801,0.542
44517,0.366,0.802,0.542
44533,0.367,0.802,0.54
44552,0.368,0.802,0.534
44581,0.368,0.802,0.294
44598,NaN,NaN,NaN
