Time,X,Y,P
347432,0.206,0.307,0.048
347435,0.206,0.308,0.134
347435,0.206,0.308,0.134
347438,0.206,0.309,0.29
347459,0.206,0.312,0.552
347484,0.204,0.313,0.729
347500,0.203,0.311,0.882
347524,0.202,0.304,1
347541,0.202,0.296,1
347562,0.202,0.287,1
347564,0.201,0.286,1
347583,0.202,0.275,1
347605,0.205,0.265,1
347627,0.209,0.258,1
347646,0.215,0.255,0.724
347667,0.221,0.26,0.099
347671,0.222,0.261,0.042
347672,NaN,NaN,NaN
347773,0.222,0.352,0.007
347792,0.219,0.355,0.874
347792,0.219,0.355,0.874
347812,0.215,0.358,1
347834,0.212,0.358,1
347855,0.213,0.355,0.759
347875,0.216,0.353,0.04
347880,NaN,NaN,NaN
