Time,X,Y,P
28151,0.927,0.773,0.024
28160,0.928,0.774,0.179
28160,0.928,0.774,0.179
28184,0.929,0.781,0.415
28201,0.929,0.787,0.503
28222,0.928,0.793,0.532
28225,0.927,0.794,0.538
28245,0.924,0.796,0.544
28265,0.918,0.795,0.567
28286,0.913,0.789,0.634
28310,0.907,0.778,0.683
28327,0.906,0.769,0.69
28349,0.912,0.766,0.694
28370,0.919,0.768,0.696
28394,0.927,0.775,0.692
28412,0.931,0.781,0.716
28436,0.932,0.784,0.784
28452,0.931,0.782,0.806
28475,0.928,0.775,0.817
28496,0.927,0.766,0.819
28519,0.924,0.747,0.817
28536,0.922,0.728,0.821
28558,0.918,0.707,0.894
28580,0.913,0.7,1
28598,0.905,0.7,1
28621,0.894,0.705,0.923
28642,0.889,0.708,0.12
28652,0.889,0.709,0.06
28654,NaN,NaN,NaN
