Time,X,Y,P
12974,0.76,0.319,0.021
12983,0.76,0.32,0.112
12983,0.76,0.32,0.112
12999,0.761,0.322,0.181
13013,0.762,0.325,0.22
13029,0.764,0.328,0.28
13047,0.767,0.326,0.366
13064,0.769,0.318,0.403
13081,0.771,0.299,0.423
13099,0.771,0.275,0.425
13113,0.769,0.259,0.438
13129,0.767,0.247,0.478
13149,0.766,0.245,0.511
13167,0.767,0.252,0.517
13179,0.768,0.264,0.521
13196,0.772,0.285,0.524
13212,0.776,0.302,0.524
13230,0.779,0.308,0.522
13246,0.781,0.305,0.54
13263,0.782,0.296,0.538
13279,0.783,0.285,0.546
13296,0.783,0.274,0.546
13313,0.783,0.269,0.55
13333,0.784,0.271,0.55
13351,0.786,0.28,0.544
13364,0.789,0.295,0.548
13380,0.794,0.311,0.548
13396,0.798,0.321,0.562
13415,0.801,0.318,0.61
13429,0.803,0.306,0.647
13446,0.805,0.292,0.661
13466,0.81,0.272,0.642
13483,0.815,0.262,0.315
13495,0.821,0.258,0.024
13497,NaN,NaN,NaN
