Time,X,Y,P
11336,0.793,0.804,0.007
11337,0.793,0.802,0.05
11337,0.793,0.802,0.05
11353,0.793,0.804,0.173
11365,0.793,0.804,0.216
11383,0.792,0.805,0.241
11398,0.791,0.806,0.31
11416,0.789,0.808,0.37
11432,0.787,0.808,0.419
11449,0.784,0.808,0.448
11466,0.781,0.807,0.454
11483,0.779,0.805,0.464
11500,0.778,0.801,0.47
11516,0.78,0.799,0.476
11533,0.784,0.794,0.479
11550,0.788,0.789,0.483
11566,0.793,0.782,0.485
11582,0.798,0.773,0.487
11600,0.801,0.764,0.497
11616,0.801,0.759,0.552
11632,0.798,0.755,0.632
11650,0.793,0.753,0.714
11666,0.786,0.755,0.765
11682,0.781,0.759,0.78
11698,0.777,0.765,0.774
11717,0.774,0.772,0.638
11732,0.775,0.776,0.229
11743,0.776,0.778,0.028
11744,NaN,NaN,NaN
