Time,X,Y,P
28742,0.072,0.364,0.001
28757,0.072,0.366,0.065
28757,0.072,0.366,0.065
28772,0.072,0.367,0.087
28789,0.071,0.367,0.122
28816,0.071,0.366,0.147
28834,0.071,0.365,0.175
28854,0.071,0.362,0.19
28872,0.07,0.356,0.2
28889,0.069,0.351,0.216
28906,0.069,0.342,0.228
28923,0.069,0.336,0.239
28938,0.069,0.329,0.249
28955,0.069,0.324,0.259
28969,0.07,0.316,0.265
28991,0.072,0.307,0.278
29003,0.073,0.302,0.286
29020,0.075,0.296,0.294
29038,0.078,0.293,0.308
29057,0.08,0.292,0.325
29070,0.082,0.292,0.351
29088,0.084,0.292,0.366
29103,0.086,0.293,0.394
29121,0.089,0.295,0.403
29139,0.092,0.302,0.413
29154,0.094,0.308,0.417
29170,0.096,0.318,0.421
29187,0.099,0.326,0.423
29205,0.1,0.334,0.421
29221,0.101,0.34,0.423
29236,0.101,0.346,0.423
29254,0.1,0.354,0.425
29271,0.099,0.362,0.425
29292,0.099,0.368,0.427
29304,0.098,0.373,0.427
29320,0.098,0.374,0.427
29338,0.097,0.376,0.431
29358,0.096,0.378,0.433
29369,0.096,0.379,0.438
29389,0.095,0.38,0.446
29412,0.095,0.379,0.446
29455,0.095,0.376,0.44
29469,0.095,0.375,0.446
29487,0.095,0.373,0.45
29503,0.095,0.369,0.456
29521,0.095,0.365,0.458
29542,0.095,0.359,0.466
29554,0.096,0.352,0.466
29570,0.096,0.346,0.472
29587,0.097,0.339,0.481
29608,0.098,0.333,0.478
29619,0.099,0.331,0.479
29637,0.1,0.327,0.487
29653,0.102,0.325,0.495
29673,0.104,0.324,0.503
29687,0.106,0.324,0.507
29704,0.108,0.322,0.511
29721,0.11,0.324,0.522
29737,0.112,0.325,0.542
29754,0.114,0.326,0.554
29770,0.116,0.327,0.554
29789,0.119,0.329,0.558
29804,0.12,0.331,0.556
29820,0.122,0.332,0.556
29837,0.124,0.332,0.519
29855,0.126,0.333,0.325
29871,0.128,0.334,0.026
29873,NaN,NaN,NaN
