Time,X,Y,P
41617,0.047,0.369,0.032
41621,0.047,0.371,0.097
41622,0.047,0.371,0.097
41636,0.047,0.373,0.317
41652,0.047,0.374,0.388
41675,0.046,0.373,0.515
41687,0.046,0.371,0.577
41703,0.046,0.365,0.733
41720,0.047,0.353,0.901
41739,0.047,0.335,1
41755,0.048,0.319,1
41771,0.049,0.299,1
41787,0.049,0.288,1
41803,0.051,0.278,1
41821,0.051,0.276,1
41838,0.052,0.281,1
41856,0.053,0.294,1
41871,0.055,0.306,1
41887,0.056,0.315,1
41905,0.058,0.319,1
41921,0.062,0.313,1
41938,0.065,0.302,1
41956,0.068,0.291,1
41970,0.073,0.28,1
41988,0.076,0.276,0.599
42002,0.078,0.279,0.075
42005,0.078,0.28,0.021
42006,NaN,NaN,NaN
