Time,X,Y,P
22090,0.359,0.332,0.028
22105,0.359,0.331,0.353
22105,0.359,0.331,0.353
22114,0.359,0.331,0.458
22130,0.358,0.329,0.53
22146,0.358,0.327,0.575
22163,0.358,0.319,0.591
22180,0.358,0.306,0.622
22202,0.358,0.289,0.71
22214,0.359,0.275,0.794
22229,0.359,0.253,0.901
22249,0.359,0.231,0.979
22265,0.359,0.209,1
22282,0.359,0.195,1
22298,0.357,0.184,1
22314,0.355,0.176,1
22331,0.349,0.173,1
22349,0.342,0.172,1
22365,0.336,0.173,1
22381,0.331,0.176,0.8
22397,0.328,0.182,0.339
22410,0.327,0.191,0.028
22411,NaN,NaN,NaN
22654,0.354,0.406,0.017
22663,0.354,0.405,0.175
22663,0.354,0.405,0.175
22683,0.354,0.401,0.46
22702,0.352,0.394,0.563
22714,0.352,0.388,0.595
22715,0.351,0.387,0.601
22730,0.351,0.38,0.618
22746,0.353,0.375,0.63
22764,0.355,0.375,0.64
22781,0.359,0.379,0.663
22799,0.363,0.387,0.718
22814,0.365,0.395,0.763
22830,0.366,0.404,0.813
22848,0.363,0.408,0.835
22865,0.359,0.408,0.815
22881,0.355,0.404,0.556
22897,0.352,0.396,0.022
22901,NaN,NaN,NaN
