Time,X,Y,P
24117,0.639,0.324,0.063
24132,0.639,0.325,0.288
24132,0.639,0.325,0.288
24152,0.637,0.327,0.415
24168,0.636,0.327,0.45
24182,0.636,0.327,0.55
24198,0.636,0.324,0.71
24216,0.635,0.315,0.874
24237,0.636,0.304,0.983
24240,0.636,0.3,1
24248,0.636,0.295,1
24267,0.64,0.287,1
24284,0.644,0.286,1
24300,0.648,0.289,1
24316,0.65,0.295,1
24335,0.651,0.305,1
24351,0.651,0.312,1
24366,0.65,0.315,1
24384,0.65,0.312,1
24401,0.651,0.304,1
24417,0.654,0.286,1
24432,0.657,0.266,1
24453,0.66,0.239,1
24465,0.661,0.222,1
24483,0.658,0.205,1
24499,0.654,0.199,1
24518,0.648,0.2,1
24534,0.645,0.205,0.872
24550,0.643,0.214,0.13
24559,0.643,0.216,0.017
24561,NaN,NaN,NaN
