Time,X,Y,P
6846,0.484,0.787,0.048
6865,0.485,0.786,0.313
6865,0.485,0.786,0.313
6881,0.487,0.788,0.493
6900,0.489,0.791,0.614
6916,0.491,0.794,0.685
6932,0.489,0.799,0.71
6949,0.485,0.802,0.718
6967,0.478,0.8,0.753
6982,0.472,0.792,0.827
6999,0.468,0.78,0.878
7016,0.466,0.765,0.915
7033,0.47,0.755,0.956
7050,0.477,0.756,0.976
7065,0.484,0.764,0.978
7081,0.493,0.781,0.948
7098,0.499,0.807,0.819
7119,0.503,0.835,0.755
7131,0.505,0.855,0.751
7151,0.506,0.872,0.794
7167,0.505,0.878,0.819
7182,0.503,0.874,0.911
7201,0.501,0.86,1
7218,0.498,0.836,1
7234,0.496,0.814,1
7250,0.496,0.793,1
7266,0.497,0.775,0.985
7285,0.499,0.761,0.185
7291,0.501,0.759,0.05
7292,NaN,NaN,NaN
