Time,X,Y,P
22862,0.753,0.376,0.042
22897,0.753,0.376,0.593
22897,0.753,0.376,0.593
22913,0.754,0.378,0.671
22930,0.757,0.38,0.771
22947,0.761,0.382,0.786
22949,0.762,0.382,0.786
22963,0.765,0.384,0.788
22981,0.769,0.384,0.835
22998,0.77,0.38,0.876
23013,0.769,0.375,0.901
23031,0.766,0.368,0.927
23046,0.763,0.361,0.938
23063,0.759,0.353,0.954
23080,0.757,0.347,0.97
23096,0.755,0.342,1
23114,0.755,0.34,1
23131,0.758,0.339,1
23148,0.764,0.339,1
23164,0.77,0.341,1
23181,0.776,0.344,0.923
23197,0.779,0.345,0.233
23207,0.781,0.344,0.024
23208,NaN,NaN,NaN
