Time,X,Y,P
95244,0.202,0.858,0.015
95254,0.202,0.856,0.101
95254,0.202,0.856,0.101
95275,0.202,0.854,0.259
95300,0.203,0.847,0.341
95315,0.204,0.836,0.364
95338,0.206,0.818,0.401
95360,0.207,0.806,0.446
95380,0.207,0.794,0.491
95400,0.208,0.787,0.495
95420,0.209,0.785,0.495
95443,0.209,0.787,0.503
95461,0.209,0.792,0.499
95486,0.209,0.805,0.45
95503,0.209,0.816,0.44
95526,0.212,0.826,0.45
95544,0.215,0.827,0.474
95567,0.221,0.822,0.511
95588,0.225,0.815,0.571
95610,0.227,0.806,0.726
95628,0.226,0.798,0.899
95650,0.219,0.788,1
95669,0.212,0.784,0.979
95694,0.203,0.782,0.271
95702,0.2,0.784,0.042
95704,NaN,NaN,NaN
