Time,X,Y,P
50361,0.072,0.833,0.005
50432,0.072,0.834,0.37
50433,0.072,0.834,0.37
50454,0.071,0.834,0.431
50470,0.071,0.835,0.448
50490,0.071,0.836,0.503
50512,0.069,0.84,0.562
50532,0.068,0.842,0.587
50556,0.067,0.845,0.649
50574,0.065,0.846,0.694
50594,0.063,0.846,0.747
50615,0.061,0.845,0.798
50636,0.058,0.842,0.858
50658,0.056,0.839,0.896
50680,0.053,0.833,0.954
50701,0.051,0.826,1
50722,0.049,0.816,1
50742,0.049,0.808,1
50762,0.05,0.799,1
50782,0.052,0.792,1
50804,0.055,0.788,1
50824,0.057,0.787,1
50848,0.061,0.789,1
50865,0.064,0.792,1
50890,0.066,0.799,1
50907,0.068,0.805,1
50930,0.069,0.813,1
50948,0.07,0.819,1
50974,0.071,0.827,1
50990,0.07,0.831,1
51014,0.069,0.834,1
51032,0.069,0.834,1
51056,0.069,0.833,1
51074,0.069,0.829,1
51096,0.07,0.821,1
51118,0.071,0.813,1
51136,0.072,0.806,1
51160,0.074,0.795,1
51182,0.075,0.785,1
51199,0.076,0.778,1
51224,0.076,0.772,1
51240,0.077,0.771,1
51262,0.077,0.772,1
51282,0.077,0.775,1
51304,0.077,0.779,1
51324,0.076,0.785,0.274
51335,0.076,0.788,0.001
51336,NaN,NaN,NaN
