Time,X,Y,P
6659,0.498,0.807,0.005
6680,0.498,0.809,0.267
6680,0.498,0.809,0.267
6704,0.497,0.813,0.466
6726,0.494,0.813,0.495
6742,0.491,0.809,0.534
6762,0.487,0.801,0.653
6784,0.485,0.788,0.776
6804,0.486,0.778,0.812
6826,0.489,0.773,0.813
6846,0.493,0.776,0.813
6868,0.498,0.788,0.813
6888,0.502,0.801,0.815
6912,0.505,0.824,0.778
6931,0.506,0.838,0.769
6955,0.505,0.851,0.853
6972,0.503,0.853,0.915
6996,0.501,0.848,1
7013,0.5,0.838,1
7037,0.498,0.814,1
7054,0.497,0.798,1
7076,0.497,0.778,1
7096,0.499,0.771,0.392
7108,0.501,0.769,0.106
7109,NaN,NaN,NaN
