Time,X,Y,P
6836,0.623,0.736,0.028
6851,0.625,0.733,0.212
6851,0.625,0.733,0.212
6868,0.628,0.733,0.341
6885,0.632,0.735,0.435
6887,0.633,0.736,0.448
6901,0.638,0.74,0.499
6919,0.644,0.747,0.54
6939,0.65,0.758,0.558
6951,0.653,0.766,0.565
6968,0.656,0.779,0.569
6985,0.658,0.793,0.571
7003,0.659,0.805,0.571
7020,0.657,0.814,0.571
7035,0.655,0.818,0.569
7052,0.651,0.818,0.571
7069,0.645,0.812,0.571
7089,0.637,0.801,0.575
7104,0.631,0.785,0.583
7118,0.627,0.773,0.591
7134,0.622,0.752,0.608
7153,0.619,0.732,0.646
7168,0.618,0.715,0.696
7185,0.62,0.701,0.749
7201,0.624,0.687,0.825
7218,0.629,0.679,0.938
7235,0.636,0.676,1
7252,0.644,0.679,1
7269,0.651,0.685,1
7285,0.659,0.696,1
7301,0.665,0.709,1
7319,0.671,0.724,1
7338,0.674,0.735,1
7350,0.675,0.741,1
7368,0.673,0.745,0.575
7385,0.668,0.742,0.022
7388,NaN,NaN,NaN
