Time,X,Y,P
2187,0.239,0.784,0.036
2188,0.239,0.785,0.108
2188,0.239,0.785,0.108
2201,0.238,0.788,0.282
2217,0.237,0.796,0.388
2234,0.235,0.806,0.499
2250,0.234,0.812,0.593
2266,0.232,0.812,0.669
2284,0.231,0.805,0.769
2301,0.229,0.786,0.972
2317,0.229,0.762,1
2332,0.23,0.747,1
2350,0.234,0.739,1
2366,0.239,0.739,1
2383,0.244,0.749,1
2400,0.245,0.766,0.792
2416,0.244,0.782,0.724
2433,0.24,0.798,0.714
2450,0.233,0.809,0.718
2466,0.225,0.814,0.704
2484,0.22,0.812,0.462
2500,0.219,0.809,0.126
2506,0.219,0.808,0.011
2508,NaN,NaN,NaN
