Time,X,Y,P
9122,0.189,0.339,0.058
9131,0.189,0.34,0.226
9131,0.189,0.34,0.226
9141,0.188,0.341,0.298
9158,0.186,0.344,0.446
9178,0.185,0.345,0.503
9197,0.185,0.344,0.542
9209,0.185,0.341,0.591
9225,0.185,0.335,0.673
9245,0.187,0.326,0.759
9261,0.189,0.313,0.827
9275,0.192,0.305,0.854
9295,0.197,0.291,0.886
9309,0.2,0.285,0.901
9327,0.202,0.28,0.911
9341,0.203,0.28,0.917
9359,0.204,0.28,0.933
9375,0.205,0.281,0.942
9393,0.206,0.282,0.942
9413,0.207,0.287,0.944
9427,0.208,0.295,0.95
9441,0.209,0.308,0.952
9459,0.21,0.326,0.952
9475,0.212,0.344,0.952
9495,0.212,0.354,0.909
9511,0.212,0.356,0.724
9525,0.213,0.355,0.37
9531,0.213,0.354,0.04
9532,NaN,NaN,NaN
