Time,X,Y,P
7120,0.625,0.798,0.056
7125,0.625,0.798,0.212
7125,0.625,0.798,0.212
7137,0.626,0.798,0.429
7180,0.626,0.796,0.835
7197,0.626,0.794,0.923
7212,0.626,0.787,1
7230,0.625,0.776,1
7247,0.624,0.766,1
7263,0.624,0.754,1
7279,0.624,0.746,1
7297,0.624,0.74,1
7313,0.624,0.738,1
7331,0.624,0.739,1
7347,0.625,0.744,1
7363,0.626,0.752,1
7379,0.63,0.765,1
7395,0.635,0.776,1
7413,0.643,0.789,1
7428,0.65,0.799,1
7446,0.658,0.804,1
7463,0.664,0.804,1
7480,0.667,0.8,1
7496,0.668,0.795,0.616
7512,0.669,0.793,0.081
7516,NaN,NaN,NaN
