Time,X,Y,P
52289,0.359,0.776,0.028
52308,0.361,0.775,0.202
52308,0.361,0.775,0.202
52324,0.361,0.774,0.298
52343,0.362,0.773,0.335
52359,0.362,0.772,0.366
52376,0.362,0.771,0.411
52425,0.363,0.772,0.646
52443,0.363,0.774,0.677
52458,0.362,0.776,0.692
52474,0.362,0.78,0.708
52490,0.359,0.781,0.718
52506,0.357,0.78,0.72
52525,0.351,0.771,0.771
52527,0.349,0.768,0.788
52541,0.345,0.76,0.849
52558,0.342,0.748,0.907
52575,0.342,0.738,1
52591,0.344,0.731,1
52607,0.348,0.726,1
52623,0.354,0.726,1
52643,0.36,0.729,0.987
52659,0.367,0.736,0.413
52675,0.372,0.744,0.013
52677,NaN,NaN,NaN
