Time,X,Y,P
8133,0.947,0.789,0.042
8138,0.947,0.791,0.138
8138,0.947,0.791,0.138
8160,0.946,0.794,0.271
8172,0.944,0.795,0.335
8188,0.942,0.795,0.366
8205,0.938,0.795,0.386
8222,0.933,0.795,0.39
8241,0.928,0.792,0.394
8258,0.925,0.785,0.39
8274,0.923,0.773,0.401
8290,0.923,0.761,0.481
8310,0.925,0.751,0.599
8322,0.928,0.746,0.642
8339,0.933,0.747,0.659
8356,0.939,0.754,0.677
8374,0.944,0.768,0.708
8390,0.946,0.784,0.72
8406,0.947,0.795,0.72
8423,0.948,0.805,0.718
8442,0.947,0.807,0.72
8456,0.947,0.804,0.737
8474,0.947,0.796,0.755
8489,0.947,0.786,0.767
8506,0.947,0.773,0.774
8522,0.947,0.752,0.772
8540,0.948,0.728,0.782
8558,0.947,0.705,0.802
8572,0.946,0.691,0.815
8589,0.941,0.673,0.825
8605,0.934,0.658,0.829
8626,0.926,0.652,0.823
8638,0.921,0.656,0.808
8658,0.916,0.676,0.306
8672,0.915,0.693,0.009
8676,NaN,NaN,NaN
