Time,X,Y,P
13990,0.488,0.244,0.065
14003,0.487,0.242,0.415
14003,0.487,0.242,0.415
14020,0.485,0.241,0.767
14036,0.484,0.242,1
14053,0.483,0.246,1
14070,0.483,0.255,1
14086,0.485,0.268,1
14088,0.486,0.271,1
14103,0.489,0.286,1
14120,0.492,0.304,1
14136,0.496,0.325,1
14153,0.499,0.342,1
14170,0.501,0.36,1
14187,0.502,0.373,1
14203,0.502,0.379,1
14219,0.502,0.384,0.983
14236,0.502,0.384,0.394
14251,0.501,0.381,0.007
14252,NaN,NaN,NaN
14356,0.492,0.326,0.093
14371,0.494,0.32,0.712
14371,0.494,0.32,0.712
14386,0.495,0.314,1
14403,0.495,0.312,1
14420,0.497,0.312,1
14421,0.498,0.312,1
14436,0.502,0.313,1
14452,0.509,0.318,1
14470,0.516,0.324,1
14486,0.523,0.331,1
14502,0.528,0.335,1
14520,0.532,0.339,0.847
14536,0.533,0.341,0.405
14549,0.532,0.341,0.062
14550,NaN,NaN,NaN
14680,0.497,0.321,0.052
14687,0.497,0.318,0.407
14687,0.497,0.318,0.407
14704,0.498,0.306,1
14719,0.498,0.299,1
14737,0.5,0.289,1
14754,0.503,0.276,1
14770,0.506,0.265,1
14786,0.51,0.246,1
14803,0.515,0.227,1
14820,0.521,0.211,1
14836,0.526,0.201,0.673
14853,0.531,0.198,0.042
14856,NaN,NaN,NaN
