Time,X,Y,P
7506,0.075,0.776,0.005
7514,0.075,0.778,0.101
7514,0.075,0.778,0.101
7528,0.076,0.779,0.247
7545,0.077,0.784,0.403
7563,0.076,0.788,0.509
7579,0.074,0.792,0.556
7595,0.07,0.792,0.571
7611,0.064,0.787,0.612
7629,0.056,0.775,0.694
7646,0.05,0.759,0.806
7661,0.048,0.748,0.851
7678,0.048,0.735,0.892
7695,0.052,0.729,0.903
7711,0.059,0.733,0.905
7729,0.067,0.745,0.911
7745,0.074,0.759,0.907
7761,0.077,0.767,0.909
7778,0.079,0.775,0.96
7795,0.078,0.778,1
7813,0.077,0.773,1
7831,0.075,0.761,1
7845,0.074,0.752,1
7861,0.075,0.739,1
7879,0.079,0.731,0.786
7897,0.084,0.727,0.075
7901,0.085,0.727,0.019
7903,NaN,NaN,NaN
