Time,X,Y,P
47216,0.778,0.748,0.026
47234,0.779,0.748,0.155
47234,0.779,0.748,0.155
47251,0.779,0.748,0.288
47267,0.779,0.746,0.493
47284,0.78,0.742,0.64
47300,0.781,0.735,0.784
47316,0.781,0.729,0.862
47318,0.781,0.728,0.874
47334,0.781,0.725,0.927
47350,0.782,0.724,0.956
47368,0.782,0.724,1
47382,0.782,0.728,1
47399,0.782,0.736,1
47417,0.781,0.751,1
47433,0.781,0.765,1
47449,0.779,0.78,1
47467,0.778,0.791,1
47483,0.779,0.798,1
47500,0.78,0.804,1
47517,0.783,0.808,1
47534,0.788,0.811,1
47549,0.794,0.811,1
47566,0.798,0.809,1
47584,0.799,0.808,0.827
47600,0.8,0.806,0.386
47608,0.799,0.804,0.046
47610,NaN,NaN,NaN
47730,0.768,0.762,0.079
47732,0.767,0.761,0.175
47733,0.767,0.761,0.175
47750,0.765,0.759,0.466
47767,0.765,0.758,0.642
47782,0.768,0.759,0.772
47799,0.774,0.76,0.876
47816,0.782,0.761,0.911
47833,0.788,0.761,0.923
47849,0.792,0.761,0.858
47867,0.795,0.762,0.548
47882,0.795,0.764,0.011
47884,NaN,NaN,NaN
