Time,X,Y,P
8042,0.053,0.342,0.011
8060,0.054,0.347,0.155
8060,0.054,0.347,0.155
8075,0.055,0.349,0.2
8093,0.055,0.351,0.222
8109,0.055,0.352,0.267
8126,0.054,0.349,0.39
8143,0.054,0.345,0.485
8158,0.053,0.339,0.552
8175,0.053,0.327,0.614
8193,0.054,0.314,0.638
8208,0.055,0.308,0.647
8225,0.058,0.307,0.665
8243,0.062,0.314,0.673
8260,0.065,0.327,0.681
8275,0.068,0.339,0.751
8293,0.07,0.346,0.845
8309,0.069,0.344,0.882
8325,0.067,0.331,0.901
8343,0.066,0.315,0.706
8359,0.067,0.3,0.093
8365,0.068,0.299,0.034
8366,NaN,NaN,NaN
