Time,X,Y,P
14000,0.633,0.348,0.06
14005,0.633,0.349,0.196
14005,0.633,0.349,0.196
14035,0.633,0.349,0.435
14051,0.633,0.348,0.476
14073,0.634,0.342,0.595
14093,0.635,0.333,0.778
14106,0.637,0.322,0.905
14123,0.639,0.307,0.981
14138,0.642,0.291,1
14155,0.645,0.269,1
14173,0.649,0.256,0.794
14193,0.653,0.253,0.2
14201,0.655,0.255,0.015
14202,NaN,NaN,NaN
14309,0.67,0.342,0.024
14324,0.67,0.346,0.421
14325,0.67,0.346,0.421
14340,0.668,0.348,0.714
14355,0.667,0.347,0.812
14372,0.665,0.342,0.878
14388,0.665,0.334,0.923
14404,0.664,0.32,0.989
14423,0.661,0.299,1
14439,0.656,0.271,1
14455,0.653,0.249,1
14471,0.647,0.214,1
14488,0.642,0.18,1
14505,0.639,0.156,1
14523,0.64,0.139,0.606
14538,0.644,0.139,0.075
14541,0.645,0.14,0.024
14543,NaN,NaN,NaN
