Time,X,Y,P
11648,0.338,0.341,0.024
11675,0.338,0.344,0.245
11675,0.338,0.344,0.245
11694,0.338,0.345,0.421
11719,0.338,0.346,0.636
11758,0.338,0.345,1
11777,0.338,0.344,1
11803,0.338,0.339,1
11805,0.338,0.338,1
11819,0.339,0.332,1
11839,0.339,0.324,1
11842,0.34,0.321,1
11863,0.34,0.313,1
11881,0.341,0.307,1
11903,0.343,0.3,1
11923,0.345,0.299,1
11945,0.348,0.301,1
11966,0.351,0.307,1
11986,0.353,0.314,1
12011,0.354,0.325,1
12027,0.354,0.333,1
12051,0.355,0.34,1
12069,0.356,0.342,1
12091,0.356,0.341,1
12111,0.356,0.333,1
12134,0.357,0.316,1
12155,0.359,0.305,1
12175,0.363,0.299,1
12195,0.367,0.299,1
12214,0.37,0.305,1
12239,0.373,0.318,1
12257,0.374,0.332,1
12276,0.374,0.346,1
12298,0.373,0.355,1
12322,0.372,0.36,1
12340,0.372,0.362,1
12365,0.373,0.365,0.347
12371,0.373,0.366,0.089
12372,NaN,NaN,NaN
