Time,X,Y,P
7495,0.932,0.776,0.073
7496,0.932,0.778,0.153
7496,0.932,0.778,0.153
7513,0.934,0.781,0.362
7530,0.935,0.787,0.433
7547,0.936,0.791,0.44
7562,0.936,0.795,0.442
7579,0.933,0.799,0.454
7596,0.926,0.801,0.53
7612,0.917,0.8,0.632
7629,0.908,0.794,0.679
7646,0.905,0.781,0.669
7662,0.907,0.767,0.601
7679,0.912,0.759,0.573
7696,0.918,0.755,0.585
7712,0.924,0.759,0.616
7729,0.929,0.766,0.665
7745,0.933,0.772,0.753
7763,0.936,0.773,0.843
7780,0.938,0.765,0.888
7797,0.941,0.748,0.888
7813,0.944,0.724,0.87
7829,0.943,0.702,0.897
7846,0.937,0.681,0.978
7863,0.929,0.668,1
7879,0.918,0.658,0.8
7897,0.908,0.653,0.132
7906,0.906,0.652,0.015
7907,NaN,NaN,NaN
