Time,X,Y,P
65000,0.188,0.835,0.024
65005,0.188,0.836,0.087
65005,0.188,0.836,0.087
65021,0.187,0.841,0.313
65037,0.187,0.842,0.39
65057,0.187,0.841,0.452
65075,0.188,0.836,0.513
65087,0.189,0.829,0.595
65106,0.191,0.815,0.653
65122,0.192,0.801,0.675
65141,0.193,0.785,0.683
65157,0.193,0.772,0.685
65175,0.193,0.765,0.696
65187,0.192,0.762,0.716
65204,0.192,0.765,0.724
65222,0.191,0.774,0.716
65239,0.192,0.787,0.714
65259,0.196,0.796,0.716
65270,0.199,0.799,0.718
65287,0.204,0.796,0.716
65306,0.207,0.789,0.72
65321,0.208,0.781,0.782
65338,0.205,0.773,0.864
65354,0.199,0.765,0.896
65370,0.192,0.758,0.866
65389,0.186,0.755,0.444
65406,0.186,0.759,0.024
65407,NaN,NaN,NaN
