Time,X,Y,P
53429,0.612,0.796,0.036
53445,0.612,0.795,0.2
53445,0.612,0.795,0.2
53461,0.612,0.794,0.415
53478,0.612,0.792,0.716
53500,0.612,0.791,0.915
53512,0.612,0.791,0.952
53526,0.613,0.791,0.958
53544,0.615,0.792,0.962
53560,0.617,0.795,0.94
53578,0.621,0.802,0.878
53594,0.622,0.807,0.78
53611,0.622,0.812,0.663
53628,0.619,0.812,0.624
53643,0.616,0.808,0.644
53660,0.612,0.799,0.755
53678,0.608,0.788,0.909
53693,0.607,0.781,1
53710,0.609,0.775,1
53727,0.613,0.774,1
53744,0.617,0.775,0.921
53761,0.622,0.776,0.474
53776,0.624,0.776,0.034
53777,NaN,NaN,NaN
