Time,X,Y,P
20099,0.757,0.247,0.001
20115,0.757,0.248,0.116
20115,0.757,0.248,0.116
20132,0.757,0.249,0.169
20148,0.757,0.252,0.267
20164,0.758,0.252,0.372
20181,0.758,0.251,0.45
20198,0.757,0.247,0.528
20214,0.757,0.241,0.606
20231,0.756,0.235,0.657
20247,0.755,0.232,0.673
20264,0.755,0.228,0.685
20298,0.755,0.229,0.694
20315,0.756,0.233,0.698
20331,0.756,0.236,0.71
20348,0.757,0.241,0.724
20365,0.758,0.248,0.753
20381,0.761,0.254,0.792
20397,0.763,0.26,0.839
20415,0.765,0.262,0.878
20432,0.767,0.264,0.903
20447,0.767,0.26,0.917
20464,0.767,0.255,0.927
20482,0.767,0.249,0.931
20498,0.767,0.246,0.933
20514,0.767,0.242,0.931
20532,0.768,0.244,0.933
20547,0.77,0.247,0.946
20564,0.773,0.252,0.974
20581,0.777,0.258,1
20599,0.781,0.262,1
20616,0.784,0.262,1
20631,0.787,0.259,1
20648,0.788,0.253,1
20665,0.788,0.245,0.39
20681,0.788,0.238,0.005
20684,NaN,NaN,NaN
