Time,X,Y,P
5952,0.915,0.818,0.011
5956,0.915,0.819,0.062
5956,0.915,0.819,0.062
5971,0.916,0.827,0.292
5989,0.916,0.829,0.356
6007,0.916,0.827,0.507
6022,0.915,0.821,0.61
6039,0.914,0.805,0.782
6055,0.91,0.781,0.868
6073,0.906,0.758,0.896
6090,0.903,0.735,0.901
6105,0.901,0.721,0.913
6122,0.902,0.714,0.919
6139,0.905,0.712,0.921
6159,0.911,0.718,0.868
6171,0.916,0.726,0.696
6189,0.924,0.741,0.241
6197,0.927,0.748,0.034
6198,NaN,NaN,NaN
6270,0.907,0.784,0.075
6291,0.899,0.784,0.401
6291,0.899,0.784,0.401
6310,0.895,0.784,0.546
6325,0.898,0.785,0.612
6339,0.907,0.786,0.651
6355,0.918,0.787,0.659
6371,0.936,0.788,0.306
6385,0.946,0.789,0.017
6387,NaN,NaN,NaN
