Time,X,Y,P
14191,0.761,0.334,0.042
14202,0.76,0.334,0.216
14202,0.76,0.334,0.216
14218,0.759,0.334,0.312
14237,0.76,0.335,0.353
14254,0.762,0.338,0.37
14269,0.765,0.34,0.378
14288,0.769,0.342,0.405
14304,0.772,0.344,0.425
14318,0.774,0.342,0.446
14337,0.774,0.338,0.479
14354,0.773,0.328,0.519
14371,0.771,0.318,0.558
14387,0.767,0.306,0.604
14402,0.763,0.294,0.663
14422,0.76,0.287,0.706
14436,0.759,0.284,0.718
14454,0.761,0.281,0.724
14469,0.763,0.281,0.728
14487,0.769,0.284,0.698
14502,0.774,0.286,0.614
14519,0.778,0.288,0.419
14536,0.781,0.289,0.171
14543,0.782,0.291,0.044
14544,NaN,NaN,NaN
14800,0.757,0.315,0.06
14822,0.759,0.313,0.562
14822,0.759,0.313,0.562
14834,0.761,0.313,0.599
14852,0.763,0.315,0.481
14868,0.768,0.318,0.069
14872,0.769,0.319,0.019
14873,NaN,NaN,NaN
