Time,X,Y,P
11168,0.774,0.338,0.028
11170,0.773,0.338,0.077
11170,0.773,0.338,0.077
11186,0.773,0.338,0.185
11206,0.775,0.339,0.325
11227,0.78,0.339,0.349
11249,0.788,0.339,0.356
11271,0.796,0.339,0.351
11293,0.801,0.339,0.354
11311,0.802,0.336,0.364
11333,0.798,0.328,0.403
11353,0.791,0.316,0.421
11375,0.781,0.299,0.427
11396,0.775,0.289,0.442
11416,0.776,0.287,0.47
11438,0.781,0.287,0.47
11460,0.791,0.288,0.095
11463,0.792,0.288,0.038
11464,NaN,NaN,NaN
11568,0.783,0.316,0.093
11584,0.779,0.32,0.577
11584,0.779,0.32,0.577
11602,0.778,0.325,0.821
11627,0.785,0.325,0.538
11647,0.801,0.32,0.011
11648,NaN,NaN,NaN
