Time,X,Y,P
13846,0.04,0.236,0.011
13873,0.04,0.234,0.151
13873,0.04,0.234,0.151
13891,0.041,0.235,0.241
13904,0.042,0.236,0.286
13921,0.044,0.241,0.353
13937,0.048,0.249,0.401
13956,0.053,0.261,0.456
13970,0.056,0.271,0.487
13988,0.06,0.284,0.519
14005,0.063,0.293,0.546
14022,0.064,0.298,0.552
14042,0.063,0.296,0.565
14054,0.063,0.293,0.579
14071,0.061,0.285,0.622
14087,0.058,0.272,0.673
14108,0.056,0.256,0.7
14120,0.054,0.248,0.71
14138,0.055,0.239,0.726
14154,0.057,0.236,0.743
14174,0.061,0.239,0.769
14190,0.066,0.247,0.792
14208,0.072,0.26,0.806
14221,0.076,0.271,0.81
14238,0.081,0.284,0.813
14254,0.084,0.294,0.815
14272,0.085,0.299,0.817
14291,0.085,0.296,0.837
14306,0.084,0.291,0.858
14322,0.082,0.28,0.886
14338,0.08,0.265,0.897
14355,0.079,0.253,0.909
14372,0.083,0.244,0.903
14390,0.089,0.242,0.757
14406,0.101,0.252,0.173
14414,0.106,0.256,0.044
14415,NaN,NaN,NaN
