Time,X,Y,P
18227,0.776,0.344,0.011
18248,0.775,0.344,0.228
18249,0.775,0.344,0.228
18265,0.774,0.346,0.386
18289,0.775,0.348,0.429
18308,0.781,0.349,0.435
18333,0.79,0.348,0.421
18335,0.793,0.348,0.417
18349,0.797,0.347,0.417
18373,0.801,0.346,0.423
18393,0.799,0.344,0.44
18426,0.788,0.328,0.487
18457,0.777,0.308,0.495
18474,0.772,0.296,0.491
18495,0.768,0.288,0.491
18517,0.768,0.285,0.511
18537,0.775,0.285,0.526
18557,0.788,0.287,0.476
18580,0.802,0.291,0.038
18581,NaN,NaN,NaN
18716,0.769,0.309,0.063
18724,0.767,0.309,0.403
18724,0.767,0.309,0.403
18744,0.766,0.312,0.729
18767,0.775,0.316,0.644
18789,0.792,0.315,0.046
18793,NaN,NaN,NaN
