Time,X,Y,P
4693,0.928,0.747,0.042
4709,0.926,0.748,0.56
4709,0.926,0.748,0.56
4726,0.922,0.748,0.835
4742,0.919,0.749,0.991
4758,0.919,0.751,1
4776,0.925,0.755,1
4792,0.931,0.76,1
4808,0.935,0.762,1
4826,0.938,0.76,1
4842,0.94,0.753,1
4860,0.943,0.746,1
4876,0.946,0.741,1
4892,0.951,0.74,1
4910,0.954,0.742,0.685
4925,0.955,0.746,0.151
4932,0.956,0.747,0.028
4933,NaN,NaN,NaN
5091,0.94,0.8,0.155
5108,0.939,0.8,0.829
5108,0.939,0.8,0.829
5126,0.938,0.796,1
5142,0.935,0.784,1
5160,0.932,0.765,1
5175,0.929,0.746,1
5193,0.927,0.722,1
5209,0.929,0.704,1
5227,0.935,0.688,0.987
5242,0.942,0.682,0.247
5252,0.944,0.682,0.091
5253,NaN,NaN,NaN
