Time,X,Y,P
21034,0.629,0.366,0.005
21049,0.63,0.366,0.257
21049,0.63,0.366,0.257
21069,0.63,0.365,0.358
21084,0.63,0.364,0.374
21097,0.631,0.362,0.388
21113,0.631,0.356,0.435
21131,0.633,0.347,0.56
21150,0.635,0.333,0.712
21165,0.637,0.315,0.782
21181,0.641,0.294,0.813
21197,0.645,0.273,0.823
21215,0.651,0.261,0.642
21235,0.655,0.261,0.103
21238,0.655,0.262,0.046
21239,NaN,NaN,NaN
21363,0.663,0.345,0.093
21379,0.664,0.351,0.487
21380,0.664,0.351,0.487
21397,0.663,0.352,0.575
21413,0.662,0.349,0.618
21430,0.662,0.341,0.655
21446,0.66,0.327,0.784
21465,0.657,0.305,0.925
21481,0.653,0.279,1
21497,0.648,0.248,1
21513,0.642,0.212,1
21531,0.637,0.18,1
21551,0.635,0.159,1
21563,0.635,0.151,0.679
21579,0.636,0.149,0.052
21583,0.637,0.151,0.005
21584,NaN,NaN,NaN
