Time,X,Y,P
12926,0.481,0.375,0.019
12940,0.481,0.376,0.079
12940,0.481,0.376,0.079
12954,0.482,0.378,0.31
12970,0.482,0.376,0.401
12989,0.482,0.374,0.476
13009,0.483,0.368,0.608
13023,0.485,0.362,0.757
13039,0.488,0.354,0.897
13043,0.49,0.349,0.942
13055,0.494,0.34,1
13072,0.499,0.326,1
13089,0.508,0.305,1
13106,0.515,0.287,1
13122,0.521,0.273,1
13141,0.527,0.26,0.874
13157,0.529,0.258,0.692
13174,0.529,0.26,0.392
13191,0.529,0.269,0.058
13195,0.529,0.272,0.011
13196,NaN,NaN,NaN
13268,0.521,0.338,0.019
13272,0.521,0.34,0.058
13272,0.521,0.34,0.058
13287,0.52,0.351,0.196
13308,0.519,0.36,0.321
13325,0.519,0.362,0.374
13340,0.518,0.36,0.558
13354,0.517,0.354,0.706
13370,0.512,0.34,0.88
13391,0.507,0.319,1
13409,0.5,0.291,1
13421,0.494,0.264,1
13441,0.487,0.233,1
13457,0.484,0.216,0.788
13474,0.485,0.215,0.118
13481,0.487,0.219,0.009
13482,NaN,NaN,NaN
