Time,X,Y,P
18318,0.754,0.273,0.021
18340,0.753,0.272,0.228
18340,0.753,0.272,0.228
18361,0.753,0.273,0.368
18381,0.753,0.274,0.39
18404,0.756,0.279,0.397
18424,0.759,0.286,0.397
18449,0.765,0.302,0.405
18468,0.771,0.314,0.417
18488,0.775,0.322,0.431
18509,0.776,0.321,0.468
18530,0.775,0.312,0.522
18551,0.774,0.3,0.542
18572,0.773,0.287,0.544
18593,0.774,0.285,0.538
18611,0.777,0.291,0.528
18632,0.781,0.3,0.522
18657,0.786,0.313,0.581
18675,0.788,0.315,0.696
18698,0.788,0.306,0.757
18718,0.789,0.292,0.688
18738,0.79,0.281,0.187
18749,0.791,0.279,0.005
18750,NaN,NaN,NaN
